"Applicant.ID","Position.Name","Employer.Name","City","State.Name","State.Code","Start.Date","End.Date","Job.Description","Salary","Can.Contact.Employer","Created.At","Updated.At"
2880,"Office Manager","REC Development","Torrance","California","CA","2004-12-15","","Office Manager, clerical, supervision",20,"false","2014-09-23 19:07:22 UTC","2014-09-23 19:07:22 UTC"
2880,"Section Headq","Hughes Aircraft Co.","Torrance","California","CA","1979-05-01","2020-10-01","Managed an engineering documentation department.  ",62.5,"false","2014-09-23 19:07:22 UTC","2014-09-23 19:07:22 UTC"
2881,NA,"sportif",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-23 19:19:57 UTC","2014-09-23 19:19:57 UTC"
2886,"Receptionist/Administrative Assistant","U.S. Small Business Administration","Reno","Nevada","NV","2013-10-01","","Answer phones, greet visitors, messaging, filing, correspondence, faxing, scheduling conference room reservations, securing government  workshop reservations for potential business owners, mail, Fed Ex, UPS, ordering supplies,connecting potential business owners to counselors who can help them grow their businesses. ",8.25,"true","2014-09-23 20:49:16 UTC","2014-09-23 20:49:16 UTC"
2886,"Compliance Coordinator/Care Associate","More to Life Adult Day Health Center","Sparks","Nevada","NV","2012-02-09","2012-12-03","Worked to obtain Nevada State Licensure to expand business to include a Personal Care Agency as well.
As a Care Associate - I worked within a team to provide care to patients with dementia and Alzheimer's disease.  We used play to get their minds and bodies working to the best of their ability.  We created a plan with their care-giver to attain specific goals for their family member.  ",11,"true","2014-09-23 20:49:16 UTC","2014-09-23 20:49:16 UTC"
2886,"Care Giver","Right at Home","Reno","Nevada","NV","2011-11-10","2012-06-01","Cared for patients, one-on-one in home and hospital settings.  Some of my patients were hospice patients who I encouraged to live each new day.",9,"true","2014-09-23 20:49:16 UTC","2014-09-23 20:49:16 UTC"
2886,"Youth Tech/Receptionist","Kids Kottage - Children's Emergency Shelter","Reno","Nevada","NV","2009-01-09","2011-01-09","As a Youth Tech, I would care for children in an emergency shelter.  These children were 'at risk' children who needed special care and direction.  I taught social skills, bathed and dressed them, read to them, played games with them, helped them with homework, went on outings, and encouraged them for a better future.
As a Receptionist, answered phones, directed visitors, took count of children as they came and went, did population reports, mail and messaging.",11,"true","2014-09-23 20:49:16 UTC","2014-09-23 20:49:16 UTC"
2887,"Monitor or school bus aide","First student inc","Rochelle Park","New Jersey","NJ","2009-12-18","2014-09-04","Helping the driver watched the children inside the school bus.",975,"true","2014-09-23 20:06:36 UTC","2014-09-23 20:17:24 UTC"
2887,"Data entyr clerk","Spectra East Laboratory","Rockleigh","New Jersey","NJ","2003-06-18","2004-08-19","Assisted lab. staff.  Scanned tubes for diaysis patients.  Entering patient codes thorugh Hewlett Packard computer system",10,"false","2014-09-23 20:17:24 UTC","2014-09-23 20:17:24 UTC"
2887,"Dietary aide","Holy Name Hospital","Teaneck","New Jersey","NJ","2002-12-18","2003-06-18","Assisted in preparation of patient food trays.  Adhered in dietary restriction.",10,"true","2014-09-23 20:17:24 UTC","2014-09-23 20:17:24 UTC"
2889,"dept. mgr.","loehmanns(store mgr.- 925-9845922)","san ramon","California","CA","2002-03-14","2009-01-09","Managed 3 depts.,cashiered,payroll,put out new mdse and organized, stockrm.,recovery,closed store in evening!",22.5,"true","2014-09-23 20:39:19 UTC","2014-09-23 20:39:19 UTC"
290,"GCIC Terminal Operator","State Board of Pardons and Paroles","Atlanta","Georgia","GA",NA,NA,"Enter fugitive warrants on parolees",10,"true","2014-08-15 22:04:25 UTC","2014-08-15 22:04:25 UTC"
2900,"Crew member","Jack's","Opelika","Alabama","AL","2013-03-22","2014-09-23","I still work here. I take payments from customers, bag food, work drive thru, fix drinks, clean bathrooms, scrub floors",8,"true","2014-09-24 01:46:54 UTC","2014-09-24 01:46:54 UTC"
2903,"Accounting Office","H. E. Butt Foundation","Kerrville","Texas","TX",NA,NA,NA,NA,NA,"2014-09-24 04:27:32 UTC","2014-09-24 04:27:32 UTC"
2903,"","Foundations For Laity Renewal","","","",NA,NA,NA,NA,NA,"2014-09-24 04:27:32 UTC","2014-09-24 04:27:32 UTC"
2904,"Account Executive","pvt","vizag","Indiana","IN","2011-07-22","","company accouning, and bank relationwork",2,"false","2014-09-24 04:31:04 UTC","2014-09-24 04:40:38 UTC"
2904,"accounts excutive","Vizag","vizag","Indiana","IN","2014-09-24","2014-09-24","company accouning, and bank relationwork",2,"true","2014-09-24 04:31:04 UTC","2014-09-24 04:40:38 UTC"
2905,"","Supreme Court of the Philippines",NA,NA,NA,"2009-10-01","",NA,NA,NA,"2014-09-24 04:52:43 UTC","2014-09-24 04:52:43 UTC"
2905,"Feeders","Republic Biscuit Corporation (Rebisco)",NA,NA,NA,"2008-01-01","2008-05-01",NA,NA,NA,"2014-09-24 04:52:43 UTC","2014-09-24 04:52:43 UTC"
2908,"Kamilia","Seoul, Korea","",NA,NA,"","",NA,NA,NA,"2014-09-24 05:47:13 UTC","2014-09-24 05:47:13 UTC"
2908,"Kamilia","KARA (카라)","",NA,NA,"","",NA,NA,NA,"2014-09-24 05:47:13 UTC","2014-09-24 05:47:13 UTC"
2908,"Kamilia","KARA","",NA,NA,"2007-01-01","",NA,NA,NA,"2014-09-24 05:47:13 UTC","2014-09-24 05:47:13 UTC"
2908,"Admin Clerk","Station Eight INN","Ipoh",NA,NA,"","2014-01-01",NA,NA,NA,"2014-09-24 05:47:13 UTC","2014-09-24 05:47:13 UTC"
2909,"","Hilton St. Louis Airport","Saint Louis","Missouri","MO","2013-01-01","",NA,NA,NA,"2014-09-24 06:08:32 UTC","2014-09-24 06:08:32 UTC"
2909,"Customer Service Agent","Southwest Airlines","St.Louis","Missouri","MO","2011-06-01","2013-06-30",NA,NA,NA,"2014-09-24 06:08:32 UTC","2014-09-24 06:08:32 UTC"
2909,"Beauty and jewelry Associate","Kohl's","Alton","Illinois","IL","2009-07-01","2011-07-01",NA,NA,NA,"2014-09-24 06:08:32 UTC","2014-09-24 06:08:32 UTC"
2909,"Sales Associate","For Love 21","Fairview Heights","Illinois","IL","2008-11-01","2009-06-01",NA,NA,NA,"2014-09-24 06:08:32 UTC","2014-09-24 06:08:32 UTC"
2909,"Flight Attendant","Mesa Air Group","Chicago","Illinois","IL","2008-06-01","2008-11-01",NA,NA,NA,"2014-09-24 06:08:32 UTC","2014-09-24 06:08:32 UTC"
2911,"Acting Coach","Dearing Entertainment LLC","Phoenix","Arizona","AZ","2012-12-20","2014-05-26","Instructor: On-Camera Commercial Workshops; Scene Study; Monologues; Audition Prep; Cold Reading Technique; Voice-Overs; Dialects; Marketing",35,"false","2014-09-24 07:56:58 UTC","2014-09-24 07:56:58 UTC"
2912,"records clerk","Dollar Bank","pittsburgh","Pennsylvania","PA","1996-08-08","2014-08-25","Researching bank records for customers and the legal depts for pgh and cleveland",27,"false","2014-09-24 07:55:26 UTC","2014-09-24 08:04:13 UTC"
2914,"Cashier","Carls jr","Ogden","Utah","UT","2008-07-18","2010-04-08","Took orders, customer service, prep. Food, handled money, ect.",7.23,"true","2014-09-24 08:33:17 UTC","2014-09-24 08:33:17 UTC"
2916,NA,"continental temic",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 09:03:53 UTC","2014-09-24 09:03:53 UTC"
2916,NA,"autogen.com",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 09:03:53 UTC","2014-09-24 09:03:53 UTC"
292,NA,NA,"San Francisco","California","CA",NA,NA,NA,NA,"false","2014-08-15 22:04:26 UTC","2014-08-15 22:04:26 UTC"
2920,"Customer Service Rep.","ASC Enterprises",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 10:53:38 UTC","2014-09-24 10:53:38 UTC"
2921,NA,"Analysis Bridge Consulting",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 11:11:15 UTC","2014-09-24 11:11:15 UTC"
2922,"Dining Services Associate","Villanova University","radnor","Pennsylvania","PA","2010-04-01","2011-01-31","Utility kitchen worker",10,"false","2014-09-24 11:23:37 UTC","2014-09-24 11:31:06 UTC"
2922,"Facilities/Maintenance","Dept veterans Affairs","Philadelphia","Pennsylvania","PA","1982-10-01","2009-11-30","Electrical Maintenance/Housekeeping",26.8,"false","2014-09-24 11:31:06 UTC","2014-09-24 11:31:06 UTC"
2924,"Data Specialist","Transitional Work Corporation, May 2010 – June 2011","Philadelphia","Pennsylvania","PA","2010-05-01","2011-06-30","Responsible for entering clients worked hour into the KRONOS timekeeping system. 
	Responsible for reviewing the state issued Validation Report to ensure all clients were captured on the report. Responsible for making sure the clients had the correct amount of hours on the Validation report for payment. Made sure the state along with the COO and upper management received a copy of the completed Validation Report for processing in a timely manner.
	 Made sure all client signatures were on time sheets. 
	Responsible for submitting a weekly report to the COO ensuring that all clients were clocking in and out on a daily basis. Responsible for submitting a report weekly indicating those clients that were clocking in and out versus those clients who were not.
	 Participated in giving out checks to those clients that did not have direct deposit.",14.45,"false","2014-09-24 12:05:27 UTC","2014-09-24 12:09:40 UTC"
2924,"School Admissions/Home Health Aide","Pampering Plus","Jenkintown","Pennsylvania","PA","2009-01-01","2010-04-30","	 Responsible for taking applications on all prospective students. 
	Made sure applications were filled out in its entirety along with application fee.
	 Responsible for making sure background checks were run on all applicants. Made sure that all applicants received all required immunizations for the start of CNA training. Responsible for creating student files for all accepted applicants.
	 Made sure correct sizes were received for uniforms. 
	Responsible for making sure students received all school supplies. Responsible for administering and grading all student tests including entrance exams.
	 Responsible for making sure all students had proper paperwork for the start of externships. Made sure all students completed externship and received Diplomas.
	 Responsible for administering and grading final exams. Responsible for making sure each client had a Home Health Aide for their scheduled time of care. Responsible for getting any aides that call out a replacement. Responsible for making sure each Home Health Aide had current weekly schedules. Responsible for care giving of a client on some weeknights and on weekends for several hours. This included making sure the client was fed and clothed.",14,"false","2014-09-24 12:05:27 UTC","2014-09-24 12:09:40 UTC"
2924,"Case Manager/ Data Specialist","Creative Urban Educational Systems","Philadelphia","Pennsylvania","PA","2004-07-01","2008-05-31","•	Responsibilities included, create and maintain participants’ files to assure all required documents and information have been included
•	Inform and assist participants’ with obtaining supportive services from the CAO and other resources when needed
•	Enter participant information from program entry through job retention into CAPS and KRONOS software systems on a daily basis
•	Compile and review reports used for capturing and tracking participant status
•	Prepare and print checks and financial statements for submission to management as requested
•	Review participant progress and provide assistance with issues that may be barriers to successful completion",18.65,"true","2014-09-24 12:05:27 UTC","2014-09-24 12:09:40 UTC"
2926,"Principal Coordinator/Supervisor","Capital One","Glen Allen","Virginia","VA","2009-08-01",NA,"Supervise/Support direct reports
QA and Regulatory support and coaching
Process management",22,"true","2014-09-24 12:30:20 UTC","2014-09-24 12:47:30 UTC"
2928,"Electrical Engineer","Enercon Services",NA,NA,NA,"2014-04-01","","",NA,NA,"2014-09-24 12:47:03 UTC","2014-09-24 12:47:03 UTC"
2928,"IV&V Engineer II","Altran",NA,NA,NA,"2012-05-01","2014-03-31","- Used IBM Rational DOORS 9.5 with super user access for requirements traceability.  Completed forwards and backwards requirements tracing of customer provided user requirements and internal documents.  
- Performed gap analysis on customer provided input documents and internal testing cases and procedures. 
- Verified and validated analog, logic and functional diagrams, system requirements, software requirements and software design specifications for compliance with standards and codes such as, IEEE 1012-1998 and 10 CFR 50 Appendix B.
-Trained team members in Altran's tracing process, assigned tasks, and reviewed tracing outputs before release to the customer
-Interacted with the customer to resolve technical issues",NA,NA,"2014-09-24 12:47:03 UTC","2014-09-24 12:47:03 UTC"
2928,"Undergrad Research Assistant","Purdue University",NA,NA,NA,"2008-10-01","2011-05-31","Researched biomaterials to be used in an innovative brain aneurysm stent.  Published for work related to EUV lithography.",NA,NA,"2014-09-24 12:47:03 UTC","2014-09-24 12:47:03 UTC"
2933,"Customer Service","Home Depot","Everett ","Massachusetts","MA","2004-03-26","2010-06-03","Helped customers with issues. Ordered electrical supplies.",12.3,"false","2014-09-24 14:30:19 UTC","2014-09-24 14:30:19 UTC"
2933,"Accounts Payable/Payroll","Cambridge Systematics","Cambridge ","Massachusetts","MA","2001-08-13","2003-06-23","Inputing invoices and printing bills. Also did employees payroll.",17,"true","2014-09-24 14:30:19 UTC","2014-09-24 14:30:19 UTC"
2940,"Personal Assistant","Capital Appraisal","Colorado Springs","Colorado","CO","2009-11-01","2010-11-30","Answered phones, paid bills, worked with clients and appraisers.  Handled all day to day activities within the appraisal firm.  ",10,"false","2014-09-24 14:56:33 UTC","2014-09-24 14:56:33 UTC"
2940,"Fire Claim Adjuster","State Farm Insurance","Colorado Springs","Colorado","CO","1999-06-01","2005-04-30","Fire claim adjuster that inspected, processed and paid both property damage and liability claims.  ",27,"true","2014-09-24 16:37:19 UTC","2014-09-24 16:37:19 UTC"
2940,"Paralegal","State Farm Insurance","Colorado Springs","Colorado","CO","1991-08-01","1999-05-30","Paralegal for insurance defense lawfirm.  Involved in gathering, organizing and summarizing discovery, working with witnesses and experts and assisting attorneys.",17.3,"true","2014-09-24 16:37:19 UTC","2014-09-24 16:37:19 UTC"
2941,"distribution forrman","american red cross","dedham","Massachusetts","MA","1998-05-07","2014-03-20","Insured safe and timely distribution of blood products in new england",27,"true","2014-09-24 15:07:06 UTC","2014-09-24 15:07:06 UTC"
2941,"receiving manager","lechmere sales","dedham","Massachusetts","MA","1990-05-05","1997-10-02","Assigned the timely unloading of incoming trailers for warehousing and direct shipping to stores",19.55,"true","2014-09-24 15:07:06 UTC","2014-09-24 15:07:06 UTC"
2941,"personnel manager","sears roebuck & co","boston","Massachusetts","MA","1970-10-16","1989-10-16","Beside hiring and termination instilled a one on one relationship with over 800 employees.  Helped keep a family type situation which helped in productivity
",24,"true","2014-09-24 15:15:39 UTC","2014-09-24 15:15:39 UTC"
2944,"Lead","Oldcastle precast ","orlando","Florida","FL","2013-09-16","","Building M.S.E walls for bridges and all kinds or Drainadge parts for new and old developments ",15,"true","2014-09-24 15:05:25 UTC","2014-09-24 15:05:25 UTC"
2944,"Lead ","Fresenious medical care ","Marlborough ","Massachusetts","MA","2011-02-21","2012-12-10","In charge of handing out daily work load had 10 ee under my watch. also did shipping and receiving using U.P.S and replied to emails using lotus notes.",15,"false","2014-09-24 15:05:25 UTC","2014-09-24 15:05:25 UTC"
2945,"Music Director","Director of Music","Dixon","Missouri","MO","2013-08-28","","Director of Music at Ark of Covenant Worship Center ",NA,NA,"2014-09-24 14:57:29 UTC","2014-09-24 14:57:29 UTC"
2945,"Nanny/Babysitter","Private Nanny","Dixon","Missouri","MO","2009-12-31","","Take care of a 9 year old boy and his 10 year old sister.",NA,NA,"2014-09-24 14:57:29 UTC","2014-09-24 14:57:29 UTC"
2945,"Assistant and former Director","Jessie E. McCully Memorial Library","Dixon","Missouri","MO","2008-04-01","2012-07-01","Assisted patrons with books, tapes, computers, printing or copying., worked with the library board on fundraisers and events. ",NA,NA,"2014-09-24 14:57:29 UTC","2014-09-24 14:57:29 UTC"
2945,"Night Monitor","Drury University","Fort Leonard Wood","Missouri","MO","2009-08-01","2011-04-01","Opened up building and classrooms at night for classes and locked up when they were through",NA,NA,"2014-09-24 14:57:29 UTC","2014-09-24 14:57:29 UTC"
2946,"Self employed","M S ELECTRICALS","Bangalore",NA,NA,"",NA,NA,NA,NA,"2014-09-24 14:58:27 UTC","2014-09-24 14:58:27 UTC"
2946,"","Student","",NA,NA,"",NA,NA,NA,NA,"2014-09-24 14:58:27 UTC","2014-09-24 14:58:27 UTC"
2946,"Student","Bangalore, India","",NA,NA,"1995-01-01",NA,NA,NA,NA,"2014-09-24 14:58:27 UTC","2014-09-24 14:58:27 UTC"
2948,"Member Service Representative","UhealthSolutions Inc.","Worcester","Massachusetts","MA","2012-01-30","","I work at the call center receiving inbound call from recipient and rep payee regarding SSI State Supplement payment. We process the returned mail in Case Management system, interpreter in my target language,  send form as a need it; Bank information form, Demographic form, Authorized person form and Designated payee. We send income verification letter for recipient and rep payee are receiving only SSP benefits, outbound call regarding resolved issue in recipient payment.",14.22,"true","2014-09-24 18:30:14 UTC","2014-09-24 18:30:14 UTC"
2948,"Teller II","TD Bank","Worcester","Massachusetts","MA","2000-09-04","2011-02-19","  I  was responsible to handle customer inquired, complaints, account questions & service  requested for customers, Efficiently processed cash & checks for daily account deposits, Ensured accurate input of customer deposits into bank’ data  system, Verified customers’ identification  & check endorsements, properly safeguarding customer’s personal information , Experienced processing commercial, safe-deposit, Automatic machine, vault  and night –drop transactions, promoted, explained, & sold bank products/service customers and interpreter and opened account for Spanish customer . Enter Ashley report in the system and often assisted new hires on the teller line.",13.56,"true","2014-09-24 18:30:14 UTC","2014-09-24 18:30:14 UTC"
2951,"Educational Counselor and Trainer","Center for Teacher Effectiveness",NA,NA,NA,"2014-03-01","","I will begin my training in April (14) as a counselor/trainer. This won't be a teaching position, however it is a position that exhibits tried and true methods to assist teachers to be more effective in the classroom. (The time period is inaccurate because I haven't started yet)

After spending time on the job, I will be more forthcoming with what and how I'm doing. I've always wanted to do more public speaking and training and I'm very much looking forward to this position. I also appreciate that international travel will be included.",NA,NA,"2014-09-24 15:42:22 UTC","2014-09-24 15:42:22 UTC"
2951,"Associate Professor","Herzing University",NA,NA,NA,"2002-11-01","","",NA,NA,"2014-09-24 15:42:22 UTC","2014-09-24 15:42:22 UTC"
2951,"Logistics Analyst","Organizing Committee of the Olympic Games",NA,NA,NA,"2010-02-01","2012-08-31","Made travel arrangements, hotel reservations and scheduled social events for families of participating athletes. Hired event planers and coordinators. Responsible for marketing memorabilia, developing surveys regarding food choices, etc.",NA,NA,"2014-09-24 15:42:22 UTC","2014-09-24 15:42:22 UTC"
2951,"Business Lecturer","The Knowledge Shop",NA,NA,NA,"1998-05-01","2005-11-30","Wrote ""how-to"" business workbooks for class participants. 

""How to do Business in GA"" 
""So You Want to be an Entrepreneur""
""Becoming and Event Planner""
""Non-Profit Kit""",NA,NA,"2014-09-24 15:42:22 UTC","2014-09-24 15:42:22 UTC"
2952,NA,"Student",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 16:04:49 UTC","2014-09-24 16:04:49 UTC"
2954,"Team leader","AmeriGas Propane","noble","Illinois","IL","2013-01-01",NA,"team leader ",14.65,"false","2014-09-24 16:34:31 UTC","2014-09-24 16:38:06 UTC"
2955,"banquet  stwarting  dep","arizona biltmoire hotel","phoenix","Arizona","AZ","2005-09-13",NA,"set up diff evet for banquet sever. knife and spoon.s plate and sause. and andbring the hotbox to the room. anwent it is slow i go to the dishwash. befor i became banquet stwarting. iwas a potwash and wellwash. 15year",93,"true","2014-09-24 17:31:45 UTC","2014-09-24 17:31:45 UTC"
2956,NA,"Self-Employed",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 17:06:02 UTC","2014-09-24 17:06:02 UTC"
2960,"edcon financial services","Durban University of Technology","johannesburg","Kentucky","KY","2013-08-21",NA,"modelling,customer service, student sttendsncce,host,promoter",56,"true","2014-09-24 17:45:47 UTC","2014-09-24 17:53:16 UTC"
2964,"Independent Consultant","The Pampered Chef","Wylie","Texas","TX",NA,NA,NA,NA,NA,"2014-09-24 18:48:26 UTC","2014-09-24 18:48:26 UTC"
2965,"Front desk admissions","Timberlawn Hospital","Dallas","Texas","TX","2010-01-08","2014-03-23","Answered telephone, directed calls, paged doctors, called codes, assisted patients with paperwork, assisted visitors, assisted counselors as needed, kept lobby and refreshment area clean.",12,"true","2014-09-24 20:24:02 UTC","2014-09-24 20:24:02 UTC"
2965,"Front desk concierge","Emeritus at Lakeland Hills","Dallas","Texas","TX","2004-10-15","2010-07-03","Answered telephone, directed calls, assisted residents and visitors, prepared dining room menus, prepared daily activity sheets, assisted co-workers, handled cash, helped with activities.",10,"true","2014-09-24 20:24:02 UTC","2014-09-24 20:24:02 UTC"
2969,NA,"IC Solutions",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-24 19:47:38 UTC","2014-09-24 19:47:38 UTC"
297,"Server","Quickly, Inc.","Fremont","California","CA","2011-06-01","2011-09-01","cashier, took orders, made and served drinks (tea, milktea, smoothie) and food ( rice, beef stew, teriyaki chicken, bento box, fish balls, etc), cleaned up the work environment and dining space",NA,"true","2014-08-15 22:04:26 UTC","2014-08-15 22:04:26 UTC"
2972,"General Member of Event Mangement Department","BRAC University Adventure Club (BUAC)","Dhaka",NA,NA,"2013-09-01",NA,NA,NA,NA,"2014-09-24 20:23:40 UTC","2014-09-24 20:23:40 UTC"
2973,"Front Desk/Night Auditor","Sheraton Hotel","Palo Alto","California","CA","2014-05-05","2014-07-30","Duties included but were not limited to; checking guest in and out of the hotel via phone- in or front desk. Providing excellent customer service to existing guest or those with inquires. Maintaining concierge availability guest that goes above and beyond to exceed their expectations, Communicating effectively via email, updating reservations. Data Entry, Collecting ""end of day"" financial documents/receipts from the hotel, Check and balance process, maintained responsibility for cash on hand, maintained knowledge of policies and procedures as a bonded employee.    ",14.5,"true","2014-10-06 22:55:32 UTC","2014-10-06 22:55:32 UTC"
2973,"Counseling Center Student Assistant ","Modesto College","Modesto","California","CA","2007-05-06","2009-03-10","6968 Duties included but not limited to: Assisting students over the phone and in person with directions for academic concerns. Scheduling students to meet with counselors, data entry, phone etiquette, computer and programming skills, assisting administrative staff, with knowledge of the campus.     ",9,"true","2014-10-06 22:55:32 UTC","2014-10-06 22:55:32 UTC"
2973,"Early Childhood Educator/Foster Care Provider","Self-Employed","Ripon","California","CA","2001-10-01","2007-05-31","As an educator my business focused on designing a curriculum for pre-schoolers ages 3-5 yrs. that worked  hand-in-hand with the Head Start program to prepare toddlers for kindergarten. As a foster parent- I chose to provide nurturing, emergency and long term placement care to children ages 3days to teen mothers, Booking, accounts payable and accounts receivable. Supplies and more

",18,"true","2014-10-06 22:55:32 UTC","2014-10-06 22:55:32 UTC"
2973,"Insurance Underwriter  ","AAA Insurance","Livermore","California","CA","1999-09-01","2001-10-28","Duties included: the ability to work in a large call center with a high call volume. Creating new insurance policies, adjusting existing policies and Recovering accounts ",18,"false","2014-10-06 22:55:32 UTC","2014-10-06 22:55:32 UTC"
2978,NA,"Nerium International",NA,NA,NA,"2013-01-01",NA,NA,NA,NA,"2014-09-24 22:13:42 UTC","2014-09-24 22:13:42 UTC"
2980,"Waiting Staff","Barro's Pizza","Gilbert","Arizona","AZ","2013-10-01","2014-07-29","Cahsier",7.9,"false","2014-09-24 22:29:16 UTC","2014-09-24 22:32:05 UTC"
2981,"Petroleum Dispatcher","Holiday Companies",NA,NA,NA,"2011-04-01","",NA,NA,NA,"2014-09-24 22:33:46 UTC","2014-09-24 22:33:46 UTC"
2981,"","C.H. Robinson",NA,NA,NA,"2002-01-01","2011-01-01",NA,NA,NA,"2014-09-24 22:33:46 UTC","2014-09-24 22:33:46 UTC"
2982,"Public Health Nurse","Missouri Department of Health and Senior Services, Bureau of Special Health Care Needs","Independence","Missouri","MO","2005-08-01","","» Deliver comprehensive pediatric Medicaid patient assessments for a caseload of up to 75 children with special health care needs, determining long and short-term requirements for private duty nursing, care aides, skilled nursing and other medical care resources through medical record review and face-to-face home or hospital discharge visits conducted within Missouri Medicaid guidelines. 

» Communicate findings with the medical team including healthcare specialists and nursing agencies to ensure patients receive everything needed to establish a medical home, while being prudent with Medicaid resources. Coordinate additional medical and life-improvement services for the patient and family through schools, state and government agencies, and community referrals. Implement individual education plan meetings (IEMs) if needed. Educate participants about medical and natural disaster emergency planning with a goal for every family to have proactive plans in place. Document and file authorizations.

» Trouble-shoot and solve Medicaid coverage issues for patients. Monitor cases to ensure services are provided as prescribed. Perform case reassessments at three-month and six-month intervals to reauthorize services as needed. Communicate with families, healthcare specialists and home health agencies to provide effective care for participants needs. Assist with transition planning from youth to adult services via referrals and meetings with relevant agencies and school districts.",1,"true","2014-09-24 22:38:45 UTC","2014-10-27 16:33:00 UTC"
2982,"Medical Case Management Specialist, Transplant","Government Employees Health Association, Inc.","Indep.","Missouri","MO","2004-11-01","2005-08-31","» Managed transplant cases for a federal government employee insurance association, obtaining the potential patient’s medical and psychosocial records, coordinating efforts with social workers, hospitals and transplant doctors across the nation. Prepared and submitted a transplant case report to the Medical Director for approval or denial of procedure coverage.

» Educated patients, medical transplant teams and social workers on insurance plan transplant benefits. 

» Instrumental in timely administration of the prior authorization medication request queue, attaining aggressive daily quotas in addition to transplant caseload.

» Established trust and mutually beneficial relationships with transplant teams, hospitals and social workers to efficiently and effectively solicit information needed to prepare transplant case reports. 

» Selected among 40 other nurses who applied for this position.",1,"false","2014-09-24 22:38:45 UTC","2014-10-27 16:33:00 UTC"
2982,"Psychiatric Nurse","Pathways Community Behavioral Health, Inc.","Belton","Missouri","MO","2002-03-01","2004-11-30","» Provided assessments, telephone triage and clinical outpatient treatment to adults and children with severe and persistent mental illness in community behavioral health facilities serving Medicaid patients. 

» Managed medication clinics. Processed, documented and ordered medication samples. Maintained a strong knowledge of psychopharmacology, to proactively prevent interactions with other medications. 

» Collaborated with pharmaceutical representatives to provide patient medication education. Communicated with community support professionals to learn of patient issues relating to mental health treatment, reporting pertinent findings to the attending physician and nurse practitioner.

» Kept medical practice running smoothly during an extended leave by the head psychiatrist. 

» Successfully obtained income-based free medications on behalf of patients by submitting necessary eligibility documentation to pharmaceutical companies.",1,"false","2014-09-24 22:38:45 UTC","2014-10-27 16:33:00 UTC"
2986,"Receptionist","Kopos & Baker","Blue Bell","Pennsylvania","PA","2014-01-01","",NA,NA,NA,"2014-09-24 23:09:08 UTC","2014-09-24 23:09:08 UTC"
2986,"Host","Outback Steakhouse","","","","2011-01-01","2012-01-01",NA,NA,NA,"2014-09-24 23:09:08 UTC","2014-09-24 23:09:08 UTC"
2987,"Chief Executive Officer","Skit Ninjas","Scurry","Texas","TX",NA,NA,NA,NA,NA,"2014-09-24 23:47:32 UTC","2014-09-24 23:47:32 UTC"
2988,"Realtor","La Rosa Realty, Co","orlando","Florida","FL","2011-02-01","","Realtor",20,"false","2014-09-24 23:48:18 UTC","2014-09-24 23:58:51 UTC"
2988,"President","Fine World Art Imports, Corp.","orlando","Florida","FL","2008-01-01","2012-12-31","President & CEO",100,"false","2014-09-24 23:48:18 UTC","2014-09-24 23:58:51 UTC"
2988,"Branch Manager","Ace Mortgage Lending","orlando","Florida","FL","2004-03-01","2007-09-30","Branch Manager more than 30 loan officers.",100,"true","2014-09-24 23:48:18 UTC","2014-09-24 23:58:51 UTC"
2988,"LIC Mortgage Broker","Easy Financing Mortgage","miami","Florida","FL","1999-04-01","2005-07-31","Mortgage Broker",50,"true","2014-09-24 23:48:18 UTC","2014-09-24 23:58:51 UTC"
2988,"President & CEO","Business Concept International, INC","miami","Florida","FL","1990-04-01","2000-08-31","Owner",200,"true","2014-09-24 23:48:18 UTC","2014-09-24 23:58:51 UTC"
2989,"service tech","On Trac Garage Doors","San Bernardino","California","CA","2010-03-01","2014-08-30","serviced, repaired, & sold doors & openers",22,"false","2014-09-25 00:38:52 UTC","2014-09-25 00:38:52 UTC"
2989,"lead technical installer","Mr. Martin Garage Doors ","Buena Park","California","CA","1985-12-26","2010-02-03","Trained new installers. Sold, serviced, & repaired doors & openers. Used forklift to help load &unload trailers. Troubleshot unusual problems with isatalls & devised fixes. Did some customer relations.",25,"false","2014-09-25 00:45:35 UTC","2014-09-25 00:45:35 UTC"
2990,NA,"KTN Kenya",NA,NA,NA,NA,NA,NA,NA,NA,"2014-09-25 01:22:21 UTC","2014-09-25 01:22:21 UTC"
2991,"Fashion Director for Park Lane Jewelry","SELFEMPLOYED","Austin","Texas","TX",NA,NA,"2014",NA,NA,"2014-09-25 02:11:14 UTC","2014-09-25 02:11:14 UTC"
2991,"Early Childhood","Special Education Teacher","","","",NA,NA,NA,NA,NA,"2014-09-25 02:11:14 UTC","2014-09-25 02:11:14 UTC"
