"Applicant.ID","Job.ID","Title","Position","Company","City","State.Name","State.Code","Industry","View.Start","View.End","View.Duration","Created.At","Updated.At"
13152,119929,"Product Demonstrator - Costco","Product Demonstrator - Costco","","New York","New York","NY",NA,"2015-01-23 22:43:53 UTC","2015-01-23 22:44:52 UTC",58,"2015-01-23 22:43:53 UTC","2015-01-23 22:43:53 UTC"
13152,61390,"Sales Associate (Part-time) @ Jspace, LLC","Sales Associate (Part-time)","Jspace, LLC","New York","New York","NY",NA,"2015-01-23 22:45:12 UTC","2015-01-23 22:45:44 UTC",32,"2015-01-23 22:45:12 UTC","2015-01-23 22:45:12 UTC"
13152,170894,"Barista @ Chobani","Barista","Chobani","New York","New York","NY",NA,"2015-01-23 22:47:18 UTC","2015-01-23 22:48:11 UTC",53,"2015-01-23 22:47:18 UTC","2015-01-23 22:47:18 UTC"
13152,145429,"Line Producer/Production Manager","Line Producer/Production Manager","","New York","New York","NY",NA,"2015-01-23 22:46:02 UTC","2015-01-23 22:46:19 UTC",17,"2015-01-23 22:46:02 UTC","2015-01-23 22:46:02 UTC"
13158,139909,"Work Online - Customer Service @ Procard International, llc.","Work Online - Customer Service","Procard International, llc.","Los Angeles","California","CA",NA,"2015-01-24 02:42:58 UTC","2015-01-24 02:43:46 UTC",47,"2015-01-24 02:42:58 UTC","2015-01-24 02:42:58 UTC"
13159,137167,"Fatburger Restaurant Manager @ Fatburger North America Inc.","Fatburger Restaurant Manager","Fatburger North America Inc.","Long Beach","California","CA",NA,"2015-01-24 03:10:43 UTC","2015-01-24 03:11:19 UTC",36,"2015-01-24 03:10:43 UTC","2015-01-24 03:10:43 UTC"
13160,150718,"Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester @ Macy's","Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester","Macy's","Bronx","New York","NY",NA,"2015-01-24 03:20:42 UTC","2015-01-24 03:21:03 UTC",20,"2015-01-24 03:20:42 UTC","2015-01-24 03:20:42 UTC"
13160,150718,"Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester @ Macy's","Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester","Macy's","Bronx","New York","NY",NA,"2015-01-24 03:21:56 UTC","2015-01-24 03:26:57 UTC",300,"2015-01-24 03:21:56 UTC","2015-01-24 03:21:56 UTC"
13163,146397,"Part Time/ Retail Sales Associate @ La-Z-Boy","Part Time/ Retail Sales Associate","La-Z-Boy","Chicago","Illinois","IL",NA,"2015-01-24 04:45:09 UTC","2015-01-24 04:45:19 UTC",10,"2015-01-24 04:45:09 UTC","2015-01-24 04:45:09 UTC"
13163,146397,"Part Time/ Retail Sales Associate @ La-Z-Boy","Part Time/ Retail Sales Associate","La-Z-Boy","Chicago","Illinois","IL",NA,"2015-01-24 04:47:32 UTC","2015-01-24 04:47:44 UTC",11,"2015-01-24 04:47:32 UTC","2015-01-24 04:47:32 UTC"
13163,146397,"Part Time/ Retail Sales Associate @ La-Z-Boy","Part Time/ Retail Sales Associate","La-Z-Boy","Chicago","Illinois","IL",NA,"2015-01-24 04:47:10 UTC","2015-01-24 04:47:21 UTC",10,"2015-01-24 04:47:10 UTC","2015-01-24 04:47:10 UTC"
13164,174758,"Retail Sales- Part Time @ CosmoProf","Retail Sales- Part Time","CosmoProf","Ann Arbor","Michigan","MI",NA,"2015-01-24 04:58:59 UTC","2015-01-24 04:59:05 UTC",5,"2015-01-24 04:58:59 UTC","2015-01-24 04:58:59 UTC"
13165,194165,"Retail Sales Teammate - PT @ Firestone Complete Auto Care","Retail Sales Teammate - PT","Firestone Complete Auto Care","Kansas City","Missouri","MO",NA,"2015-01-24 05:01:23 UTC","2015-01-24 05:01:48 UTC",24,"2015-01-24 05:01:23 UTC","2015-01-24 05:01:23 UTC"
13165,194165,"Retail Sales Teammate - PT @ Firestone Complete Auto Care","Retail Sales Teammate - PT","Firestone Complete Auto Care","Kansas City","Missouri","MO",NA,"2015-01-24 05:02:07 UTC","2015-01-24 05:29:15 UTC",1627,"2015-01-24 05:02:07 UTC","2015-01-24 05:02:07 UTC"
13165,191491,"Store Associate - Hiring Event - Retail Sales ( Customer Service ) @ ALDI","Store Associate - Hiring Event - Retail Sales ( Customer Service )","ALDI","Kansas City","Missouri","MO",NA,"2015-01-24 05:30:24 UTC","2015-01-24 05:32:48 UTC",143,"2015-01-24 05:30:24 UTC","2015-01-24 05:30:24 UTC"
13166,140410,"Server / Waiter / Waitress @ Spectrum Retirement Communities, LLC","Server / Waiter / Waitress","Spectrum Retirement Communities, LLC","Shawnee","Kansas","KS",NA,"2015-01-24 05:37:46 UTC","2015-01-24 05:38:40 UTC",53,"2015-01-24 05:37:46 UTC","2015-01-24 05:37:46 UTC"
13166,132959,"Emergency Medicine Physician @ Army AMEDD National","Emergency Medicine Physician","Army AMEDD National","Kansas City","Missouri","MO",NA,"2015-01-24 05:41:19 UTC","2015-01-24 05:41:36 UTC",17,"2015-01-24 05:41:19 UTC","2015-01-24 05:41:19 UTC"
13167,150718,"Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester @ Macy's","Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester","Macy's","Bronx","New York","NY",NA,"2015-01-24 05:44:00 UTC","2015-01-24 05:47:25 UTC",205,"2015-01-24 05:44:00 UTC","2015-01-24 05:44:00 UTC"
13167,150718,"Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester @ Macy's","Retail Administrative Support Team, Full Time/ Part Time: Bronx, NY - Macy's Parkchester","Macy's","Bronx","New York","NY",NA,"2015-01-24 05:52:10 UTC","2015-01-24 06:17:59 UTC",1549,"2015-01-24 05:52:10 UTC","2015-01-24 05:52:10 UTC"
13168,147081,"Registered Nurse","Registered Nurse",NA,"Redondo Beach","California","CA",NA,"2015-01-24 07:07:57 UTC","2015-01-24 07:08:10 UTC",12,"2015-01-24 07:07:57 UTC","2015-01-24 07:07:57 UTC"
13168,147081,"Registered Nurse","Registered Nurse",NA,"Redondo Beach","California","CA",NA,"2015-01-24 07:09:29 UTC","2015-01-24 07:09:38 UTC",9,"2015-01-24 07:09:29 UTC","2015-01-24 07:09:29 UTC"
13169,140019,"Human Resources Coordinator-UltiPro @ OfficeTeam","Human Resources Coordinator-UltiPro","OfficeTeam","Addison","Illinois","IL",NA,"2015-01-24 07:10:02 UTC",NA,NA,"2015-01-24 07:10:02 UTC","2015-01-24 07:10:02 UTC"
13169,140162,"Commercial Collections Specialist @ Accountemps","Commercial Collections Specialist","Accountemps","Addison","Illinois","IL",NA,"2015-01-24 07:11:47 UTC",NA,NA,"2015-01-24 07:11:47 UTC","2015-01-24 07:11:47 UTC"
13169,140162,"Commercial Collections Specialist @ Accountemps","Commercial Collections Specialist","Accountemps","Addison","Illinois","IL",NA,"2015-01-24 07:13:01 UTC",NA,NA,"2015-01-24 07:13:01 UTC","2015-01-24 07:13:01 UTC"
13169,192061,"Collections Specialist @ Accountemps","Collections Specialist","Accountemps","Itasca","Illinois","IL",NA,"2015-01-24 07:15:00 UTC",NA,NA,"2015-01-24 07:15:00 UTC","2015-01-24 07:15:00 UTC"
13169,176377,"Accounting Clerk @ Accountemps","Accounting Clerk","Accountemps","Itasca","Illinois","IL",NA,"2015-01-24 07:15:29 UTC",NA,NA,"2015-01-24 07:15:29 UTC","2015-01-24 07:15:29 UTC"
13169,176377,"Accounting Clerk @ Accountemps","Accounting Clerk","Accountemps","Itasca","Illinois","IL",NA,"2015-01-24 07:17:00 UTC",NA,NA,"2015-01-24 07:17:00 UTC","2015-01-24 07:17:00 UTC"
13169,192061,"Collections Specialist @ Accountemps","Collections Specialist","Accountemps","Itasca","Illinois","IL",NA,"2015-01-24 07:17:24 UTC",NA,NA,"2015-01-24 07:17:24 UTC","2015-01-24 07:17:24 UTC"
13171,139772,"Loss Prevention Associate @ Younkers","Loss Prevention Associate","Younkers","Des Moines","Iowa","IA",NA,"2015-01-24 08:03:28 UTC",NA,NA,"2015-01-24 08:03:28 UTC","2015-01-24 08:03:28 UTC"
13171,139772,"Loss Prevention Associate @ Younkers","Loss Prevention Associate","Younkers","Des Moines","Iowa","IA",NA,"2015-01-24 08:03:30 UTC",NA,NA,"2015-01-24 08:03:30 UTC","2015-01-24 08:03:30 UTC"
13172,146106,"Event Specialist Part Time @ Advantage Sales & Marketing","Event Specialist Part Time","Advantage Sales & Marketing","Toledo","Ohio","OH",NA,"2015-01-24 10:27:05 UTC","2015-01-24 10:27:49 UTC",43,"2015-01-24 10:27:05 UTC","2015-01-24 10:27:05 UTC"
13173,137592,"Part Time Clerks Needed @ Kroger - Louisville","Part Time Clerks Needed","Kroger - Louisville","Louisville","Kentucky","KY",NA,"2015-01-24 10:29:03 UTC","2015-01-24 10:30:12 UTC",68,"2015-01-24 10:29:03 UTC","2015-01-24 10:29:03 UTC"
13173,139789,"Administative Assistant I @ American Red Cross","Administative Assistant I","American Red Cross","Louisville","Kentucky","KY",NA,"2015-01-24 10:30:25 UTC","2015-01-24 10:30:48 UTC",23,"2015-01-24 10:30:25 UTC","2015-01-24 10:30:25 UTC"
13173,145470,"Warehouse Job Fair!! Wednesday 12/17/2014!! @ Elwood Staffing","Warehouse Job Fair!! Wednesday 12/17/2014!!","Elwood Staffing","Louisville","Kentucky","KY",NA,"2015-01-24 10:33:34 UTC","2015-01-24 10:34:07 UTC",33,"2015-01-24 10:33:34 UTC","2015-01-24 10:33:34 UTC"
13174,151596,"Retail Project Merchandiser @ Advantage Sales & Marketing","Retail Project Merchandiser","Advantage Sales & Marketing","Crest Hill","Illinois","IL",NA,"2015-01-24 13:14:37 UTC","2015-01-24 13:16:07 UTC",89,"2015-01-24 13:14:37 UTC","2015-01-24 13:14:37 UTC"
13174,183068,"Order Selector / Freight Handler @ Pinnacle Workforce Logistics","Order Selector / Freight Handler","Pinnacle Workforce Logistics","Joliet","Illinois","IL",NA,"2015-01-24 13:17:25 UTC","2015-01-24 13:20:02 UTC",156,"2015-01-24 13:17:25 UTC","2015-01-24 13:17:25 UTC"
13174,96301,"Delivery Driver Job @ NAPA","Delivery Driver Job","NAPA","Lockport","Illinois","IL",NA,"2015-01-24 13:20:46 UTC","2015-01-24 13:22:45 UTC",119,"2015-01-24 13:20:46 UTC","2015-01-24 13:20:46 UTC"
13174,100200,"Product Demonstrator - Costco","Product Demonstrator - Costco","","Shorewood","Illinois","IL",NA,"2015-01-24 13:23:19 UTC","2015-01-24 13:24:31 UTC",71,"2015-01-24 13:23:19 UTC","2015-01-24 13:23:19 UTC"
13174,69557,"Distribution Technician (Part time) @ Quad Graphics","Distribution Technician (Part time)","Quad Graphics","Bolingbrook","Illinois","IL",NA,"2015-01-24 13:28:00 UTC","2015-01-24 13:28:22 UTC",22,"2015-01-24 13:28:00 UTC","2015-01-24 13:28:00 UTC"
13174,187794,"Custodian @ Manheim","Custodian","Manheim","Bolingbrook","Illinois","IL",NA,"2015-01-24 13:32:04 UTC","2015-01-24 13:32:36 UTC",32,"2015-01-24 13:32:04 UTC","2015-01-24 13:32:04 UTC"
13174,141902,"Terminal Clerk I - Part Time @ Estes Express Lines","Terminal Clerk I - Part Time","Estes Express Lines","Oswego","Illinois","IL",NA,"2015-01-24 13:35:36 UTC","2015-01-24 13:36:56 UTC",80,"2015-01-24 13:35:36 UTC","2015-01-24 13:35:36 UTC"
13177,177343,"Cashier - Retail Store @ TA / Petro","Cashier - Retail Store","TA / Petro","Perrysburg","Ohio","OH",NA,"2015-01-24 14:24:29 UTC",NA,NA,"2015-01-24 14:24:29 UTC","2015-01-24 14:24:29 UTC"
13178,62623,"Part - Time Opportunities @ United States Army","Part - Time Opportunities","United States Army","Libertyville","Illinois","IL",NA,"2015-01-24 14:29:50 UTC",NA,NA,"2015-01-24 14:29:50 UTC","2015-01-24 14:29:50 UTC"
13178,100533,"Product Demonstrator - Costco","Product Demonstrator - Costco","","Lake Forest","Illinois","IL",NA,"2015-01-24 14:32:06 UTC",NA,NA,"2015-01-24 14:32:06 UTC","2015-01-24 14:32:06 UTC"
13178,195251,"Peapod is Growing! Hiring Warehouse, 1st, 2nd and 3rd Shifts! @ PEAPOD","Peapod is Growing! Hiring Warehouse, 1st, 2nd and 3rd Shifts!","PEAPOD","Lake Zurich","Illinois","IL",NA,"2015-01-24 14:33:41 UTC",NA,NA,"2015-01-24 14:33:41 UTC","2015-01-24 14:33:41 UTC"
13180,146583,"Retail Sales Associate – Part-Time","Retail Sales Associate – Part-Time","","Melrose Park","Illinois","IL","","2015-01-24 14:53:13 UTC","2015-01-24 14:54:46 UTC",92,"2015-01-24 14:53:13 UTC","2015-01-24 14:53:13 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-24 14:54:47 UTC","2015-01-24 15:07:42 UTC",774,"2015-01-24 14:54:47 UTC","2015-01-24 14:54:47 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 14:43:46 UTC","2015-01-26 14:44:41 UTC",55,"2015-01-26 14:43:46 UTC","2015-01-26 14:43:46 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 14:44:44 UTC","2015-01-26 14:45:10 UTC",25,"2015-01-26 14:44:44 UTC","2015-01-26 14:44:44 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 14:45:12 UTC","2015-01-26 14:48:56 UTC",223,"2015-01-26 14:45:12 UTC","2015-01-26 14:45:12 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 15:14:29 UTC","2015-01-26 15:14:42 UTC",12,"2015-01-26 15:14:29 UTC","2015-01-26 15:14:29 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 15:14:43 UTC","2015-01-26 15:15:03 UTC",19,"2015-01-26 15:14:43 UTC","2015-01-26 15:14:43 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 16:29:52 UTC","2015-01-26 16:30:05 UTC",13,"2015-01-26 16:29:52 UTC","2015-01-26 16:29:52 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 16:30:06 UTC","2015-01-26 16:30:11 UTC",5,"2015-01-26 16:30:06 UTC","2015-01-26 16:30:06 UTC"
13180,153199,"Driving Partner @ Uber","Driving Partner","Uber","Chicago","Illinois","IL","Transportation","2015-01-26 16:30:13 UTC","2015-01-26 16:30:29 UTC",16,"2015-01-26 16:30:13 UTC","2015-01-26 16:30:13 UTC"
13184,181302,"Part Time Leasing Consultant @ Weinstein Properties","Part Time Leasing Consultant","Weinstein Properties","Charlotte","North Carolina","NC",NA,"2015-01-24 15:30:11 UTC",NA,NA,"2015-01-24 15:30:11 UTC","2015-01-24 15:30:11 UTC"
13188,180484,"Lab Manager @ Doctors Hopsital","Lab Manager","Doctors Hopsital","Pontiac","Michigan","MI",NA,"2015-01-24 16:07:14 UTC",NA,NA,"2015-01-24 16:07:14 UTC","2015-01-24 16:07:14 UTC"
13190,188819,"Evening Administrative Assistant @ Dorsey School of Business, Inc.","Evening Administrative Assistant","Dorsey School of Business, Inc.","Detroit","Michigan","MI",NA,"2015-01-24 16:07:16 UTC","2015-01-24 16:07:31 UTC",15,"2015-01-24 16:07:16 UTC","2015-01-24 16:07:16 UTC"
13191,153201,"Driving Partner @ Uber","Driving Partner","Uber","Ann Arbor","Michigan","MI","Transportation","2015-01-24 16:31:00 UTC","2015-01-24 16:31:56 UTC",55,"2015-01-24 16:31:00 UTC","2015-01-24 16:31:00 UTC"
13192,132232,"Furniture Pickup Coworker @ IKEA","Furniture Pickup Coworker","IKEA","Canton","Michigan","MI",NA,"2015-01-24 16:38:05 UTC","2015-01-24 16:38:39 UTC",34,"2015-01-24 16:38:05 UTC","2015-01-24 16:38:05 UTC"
13192,132232,"Furniture Pickup Coworker @ IKEA","Furniture Pickup Coworker","IKEA","Canton","Michigan","MI",NA,"2015-01-24 16:39:45 UTC","2015-01-24 16:40:16 UTC",31,"2015-01-24 16:39:45 UTC","2015-01-24 16:39:45 UTC"
13192,132232,"Furniture Pickup Coworker @ IKEA","Furniture Pickup Coworker","IKEA","Canton","Michigan","MI",NA,"2015-01-24 16:40:24 UTC","2015-01-24 16:41:19 UTC",55,"2015-01-24 16:40:24 UTC","2015-01-24 16:40:24 UTC"
13192,181609,"Part-time Dockworker @ UPS","Part-time Dockworker","UPS","Romulus","Michigan","MI",NA,"2015-01-24 16:44:22 UTC","2015-01-24 16:46:48 UTC",145,"2015-01-24 16:44:22 UTC","2015-01-24 16:44:22 UTC"
13192,68231,"Security Officer - Regular @ Securitas USA","Security Officer - Regular","Securitas USA","Westland","Michigan","MI",NA,"2015-01-24 16:49:50 UTC","2015-01-24 16:50:40 UTC",50,"2015-01-24 16:49:50 UTC","2015-01-24 16:49:50 UTC"
13192,68231,"Security Officer - Regular @ Securitas USA","Security Officer - Regular","Securitas USA","Westland","Michigan","MI",NA,"2015-01-24 16:51:01 UTC","2015-01-24 16:51:17 UTC",15,"2015-01-24 16:51:01 UTC","2015-01-24 16:51:01 UTC"
13194,204955,"Document clerk Full or Part time days @ Stivers Staffing Talent Network","Document clerk Full or Part time days","Stivers Staffing Talent Network","Leawood","Kansas","KS",NA,"2015-01-25 19:56:09 UTC","2015-01-25 19:57:30 UTC",81,"2015-01-25 19:56:09 UTC","2015-01-25 19:56:09 UTC"
13194,204951,"Office Assistant @ OfficeTeam","Office Assistant","OfficeTeam","Eatontown","New Jersey","NJ",NA,"2015-01-25 19:57:31 UTC","",NA,"2015-01-25 19:57:31 UTC","2015-01-25 19:57:31 UTC"
13199,179726,"Part Time Package Center Supervisor @ UPS","Part Time Package Center Supervisor","UPS","San Pablo","California","CA",NA,"2015-01-24 17:53:50 UTC","2015-01-24 17:56:09 UTC",139,"2015-01-24 17:53:50 UTC","2015-01-24 17:53:50 UTC"
13200,175304,"General Office Clerk @ OfficeTeam","General Office Clerk","OfficeTeam","Platte City","Missouri","MO",NA,"2015-01-24 18:02:23 UTC","2015-01-24 18:02:47 UTC",24,"2015-01-24 18:02:23 UTC","2015-01-24 18:02:23 UTC"
13201,151668,"Fine Jewelry Sales Associate @ Elder-Beerman","Fine Jewelry Sales Associate","Elder-Beerman","Toledo","Ohio","OH",NA,"2015-01-24 18:26:44 UTC","2015-01-24 18:27:00 UTC",16,"2015-01-24 18:26:44 UTC","2015-01-24 18:26:44 UTC"
13201,191710,"Cosmetic Sales Associate - Temporary @ Elder-Beerman","Cosmetic Sales Associate - Temporary","Elder-Beerman","Toledo","Ohio","OH",NA,"2015-01-24 18:27:24 UTC","2015-01-24 18:27:36 UTC",12,"2015-01-24 18:27:24 UTC","2015-01-24 18:27:24 UTC"
13201,190745,"Customer Service Representative @ Speedway LLC","Customer Service Representative","Speedway LLC","Toledo","Ohio","OH",NA,"2015-01-24 18:30:35 UTC","2015-01-24 18:31:45 UTC",70,"2015-01-24 18:30:35 UTC","2015-01-24 18:30:35 UTC"
13201,190745,"Customer Service Representative @ Speedway LLC","Customer Service Representative","Speedway LLC","Toledo","Ohio","OH",NA,"2015-01-24 18:34:23 UTC","",NA,"2015-01-24 18:34:23 UTC","2015-01-24 18:34:23 UTC"
13207,185219,"Retail Loss Prevention/Security, Full Time/PartTime: Boston, MA - Macy's Boston Downtown Crossing @ Macy's","Retail Loss Prevention/Security, Full Time/PartTime: Boston, MA - Macy's Boston Downtown Crossing","Macy's","Boston","Massachusetts","MA",NA,"2015-01-24 19:34:26 UTC","2015-01-24 19:36:03 UTC",97,"2015-01-24 19:34:26 UTC","2015-01-24 19:34:26 UTC"
13208,97148,"Security Officer - Regular @ Securitas USA","Security Officer - Regular","Securitas USA","Sand Springs","Oklahoma","OK",NA,"2015-01-24 20:02:40 UTC","2015-01-24 20:03:47 UTC",66,"2015-01-24 20:02:40 UTC","2015-01-24 20:02:40 UTC"
13208,97148,"Security Officer - Regular @ Securitas USA","Security Officer - Regular","Securitas USA","Sand Springs","Oklahoma","OK",NA,"2015-01-24 20:05:01 UTC","2015-01-24 20:11:25 UTC",383,"2015-01-24 20:05:01 UTC","2015-01-24 20:05:01 UTC"
13210,139909,"Work Online - Customer Service @ Procard International, llc.","Work Online - Customer Service","Procard International, llc.","Los Angeles","California","CA",NA,"2015-01-24 20:05:52 UTC",NA,NA,"2015-01-24 20:05:52 UTC","2015-01-24 20:05:52 UTC"
13214,146114,"Event Specialist Part Time @ Advantage Sales & Marketing","Event Specialist Part Time","Advantage Sales & Marketing","Milford","Michigan","MI",NA,"2015-01-24 20:43:17 UTC",NA,NA,"2015-01-24 20:43:17 UTC","2015-01-24 20:43:17 UTC"
13214,141614,"Secretary/Receptionist @ Oakland Psychological Clinic, P.C.","Secretary/Receptionist","Oakland Psychological Clinic, P.C.","Milford","Michigan","MI",NA,"2015-01-24 20:43:56 UTC",NA,NA,"2015-01-24 20:43:56 UTC","2015-01-24 20:43:56 UTC"
13214,170932,"Program Assistant","Program Assistant","","West Bloomfield","Michigan","MI",NA,"2015-01-24 20:45:58 UTC",NA,NA,"2015-01-24 20:45:58 UTC","2015-01-24 20:45:58 UTC"
13214,202362,"Promotional Sales Specialist @ Advantage Sales & Marketing","Promotional Sales Specialist","Advantage Sales & Marketing","Wixom","Michigan","MI",NA,"2015-01-24 20:47:10 UTC",NA,NA,"2015-01-24 20:47:10 UTC","2015-01-24 20:47:10 UTC"
13214,192827,"Human Resources Recruiter @ OfficeTeam","Human Resources Recruiter","OfficeTeam","Auburn Hills","Michigan","MI",NA,"2015-01-24 20:50:13 UTC",NA,NA,"2015-01-24 20:50:13 UTC","2015-01-24 20:50:13 UTC"
13214,172557,"Receptionist Officer @ Securitas USA","Receptionist Officer","Securitas USA","Novi","Michigan","MI",NA,"2015-01-24 20:53:08 UTC",NA,NA,"2015-01-24 20:53:08 UTC","2015-01-24 20:53:08 UTC"
13214,141614,"Secretary/Receptionist @ Oakland Psychological Clinic, P.C.","Secretary/Receptionist","Oakland Psychological Clinic, P.C.","Milford","Michigan","MI",NA,"2015-01-24 20:56:12 UTC",NA,NA,"2015-01-24 20:56:12 UTC","2015-01-24 20:56:12 UTC"
13214,204480,"RECEPTIONIST @ MIAT College of Technology","RECEPTIONIST","MIAT College of Technology","Canton","Michigan","MI",NA,"2015-01-24 20:56:35 UTC",NA,NA,"2015-01-24 20:56:35 UTC","2015-01-24 20:56:35 UTC"
13214,196092,"Receptionist","Receptionist","","Howell","Michigan","MI",NA,"2015-01-24 20:58:08 UTC",NA,NA,"2015-01-24 20:58:08 UTC","2015-01-24 20:58:08 UTC"
13214,196093,"Receptionist","Receptionist","","Bloomfield Hills","Michigan","MI",NA,"2015-01-24 20:58:58 UTC",NA,NA,"2015-01-24 20:58:58 UTC","2015-01-24 20:58:58 UTC"
13214,180585,"Clerk Receptionist @ Consulate Health Care","Clerk Receptionist","Consulate Health Care","Novi","Michigan","MI",NA,"2015-01-24 21:00:38 UTC",NA,NA,"2015-01-24 21:00:38 UTC","2015-01-24 21:00:38 UTC"
13214,142284,"Receptionist","Receptionist","","Novi","Michigan","MI",NA,"2015-01-24 21:01:55 UTC",NA,NA,"2015-01-24 21:01:55 UTC","2015-01-24 21:01:55 UTC"
13214,203747,"General Office/Receptionist PART TIME @ CONFIDENTIAL","General Office/Receptionist PART TIME","CONFIDENTIAL","Novi","Michigan","MI",NA,"2015-01-24 21:02:54 UTC",NA,NA,"2015-01-24 21:02:54 UTC","2015-01-24 21:02:54 UTC"
13215,201505,"Caregiver JOB FAIR - Thursday, January 29th @ Belmont Village of Sunnyvale","Caregiver JOB FAIR - Thursday, January 29th","Belmont Village of Sunnyvale","Sunnyvale","California","CA",NA,"2015-01-24 20:49:20 UTC","2015-01-24 20:55:30 UTC",369,"2015-01-24 20:49:20 UTC","2015-01-24 20:49:20 UTC"
13215,201505,"Caregiver JOB FAIR - Thursday, January 29th @ Belmont Village of Sunnyvale","Caregiver JOB FAIR - Thursday, January 29th","Belmont Village of Sunnyvale","Sunnyvale","California","CA",NA,"2015-01-24 20:56:29 UTC","2015-01-25 15:08:06 UTC",65496,"2015-01-24 20:56:29 UTC","2015-01-24 20:56:29 UTC"
13215,201505,"Caregiver JOB FAIR - Thursday, January 29th @ Belmont Village of Sunnyvale","Caregiver JOB FAIR - Thursday, January 29th","Belmont Village of Sunnyvale","Sunnyvale","California","CA",NA,"2015-01-25 15:09:42 UTC","2015-01-25 15:09:57 UTC",14,"2015-01-25 15:09:42 UTC","2015-01-25 15:09:42 UTC"
13215,135101,"Macy's Seasonal Retail Stock Receiving Part Time, Morning 5am-2pm - Santa Clara, CA -Valley Fair @ Macy's","Macy's Seasonal Retail Stock Receiving Part Time, Morning 5am-2pm - Santa Clara, CA -Valley Fair","Macy's","Santa Clara","California","CA",NA,"2015-01-25 15:34:04 UTC","2015-01-25 15:34:59 UTC",55,"2015-01-25 15:34:04 UTC","2015-01-25 15:34:04 UTC"
13215,142568,"Inventory General Accountant @ Accountemps","Inventory General Accountant","Accountemps","San Jose","California","CA",NA,"2015-01-25 15:39:12 UTC","2015-01-25 15:39:27 UTC",15,"2015-01-25 15:39:12 UTC","2015-01-25 15:39:12 UTC"
13215,182058,"Caregiver - Senior Living - Sunnyvale @ Belmont Village of Sunnyvale","Caregiver - Senior Living - Sunnyvale","Belmont Village of Sunnyvale","Sunnyvale","California","CA",NA,"2015-01-25 15:43:17 UTC","2015-01-25 15:43:36 UTC",19,"2015-01-25 15:43:17 UTC","2015-01-25 15:43:17 UTC"
13215,182058,"Caregiver - Senior Living - Sunnyvale @ Belmont Village of Sunnyvale","Caregiver - Senior Living - Sunnyvale","Belmont Village of Sunnyvale","Sunnyvale","California","CA",NA,"2015-01-25 15:43:47 UTC","2015-01-26 03:29:31 UTC",42343,"2015-01-25 15:43:47 UTC","2015-01-25 15:43:47 UTC"
13217,168023,"STNA(s) Wanted @ The Anderson Nursing and Rehabilitation","STNA(s) Wanted","The Anderson Nursing and Rehabilitation","Anderson","Ohio","OH",NA,"2015-01-24 20:50:14 UTC","2015-01-24 20:50:36 UTC",21,"2015-01-24 20:50:14 UTC","2015-01-24 20:50:14 UTC"
13219,175528,"Front Desk Coordinator @ OfficeTeam","Front Desk Coordinator","OfficeTeam","Bronx","New York","NY",NA,"2015-01-24 21:22:49 UTC","2015-01-24 21:23:05 UTC",15,"2015-01-24 21:22:49 UTC","2015-01-24 21:22:49 UTC"
13219,175528,"Front Desk Coordinator @ OfficeTeam","Front Desk Coordinator","OfficeTeam","Bronx","New York","NY",NA,"2015-01-24 21:25:16 UTC","2015-01-24 21:25:28 UTC",11,"2015-01-24 21:25:16 UTC","2015-01-24 21:25:16 UTC"
13219,175528,"Front Desk Coordinator @ OfficeTeam","Front Desk Coordinator","OfficeTeam","Bronx","New York","NY",NA,"2015-01-24 21:27:41 UTC","2015-01-24 21:28:59 UTC",78,"2015-01-24 21:27:41 UTC","2015-01-24 21:27:41 UTC"
13219,134905,"Customer Service Manager @ OfficeTeam","Customer Service Manager","OfficeTeam","Bronx","New York","NY",NA,"2015-01-24 21:30:04 UTC","2015-01-24 21:30:38 UTC",33,"2015-01-24 21:30:04 UTC","2015-01-24 21:30:04 UTC"
